preprocessed_송출내용,label
금 확 진자 명 발생 번 방학동 방학동 창동 도봉동 역학 조사 결과 이동 동선 조치 사항 홈페이지 공개 예정,5
강서구 확 진자 명 발생 곡 등촌 발산 안내 상세 내용 블로그 참조 바라다,0
확 진자 완치 명 발생 상세 내용 홈페이지 블로그 확인 하다 시기 바라다,5
금 기준 코로나 확 진자 명 발생 확 진자 선사 역학 조사 결과 안내 세부 내용 홈페이지 참고 바라다,5
확 진자 발생 자세하다 내용 중구청 홈페이지 참고 하다 바라다 코로나 알림,4
확 진자 완치 명 발생 상세 내용 홈페이지 블로그 확인 하다 시기 바라다,5
양천구 확 진자 명신 월동 신정동 목동 거주 발생 블로그 참조,0
금수 유림 식당 염창동 가양 레 포츠 센터 건너편 방문자 코로나 증상 강서구 보건소 검사 바라다,6
번 미아동 확 진자 접촉 발생 동선 홈페이지 추후 공개 예정 마스크 착용 바라다,4
확 진자 완치 명 발생 상세 내용 홈페이지 블로그 확인 하다 시기 바라다,5
코로나 확 진자 명 추가 발생 자세하다 내용 블로그 참고 바라다,4
번 확 진자 발생 역학 조사 진행 중이 동선 추후 홈페이지 블로그 참고 바라다,5
번 확 진자 발생 거주지 방역 완료 자세하다 사항 홈페이지 블로그 참고 바라다,7
확 진자 완치 명 발생 상세 내용 홈페이지 블로그 확인 하다 시기 바라다,5
은평 번 확 진자 발생 역학 조사 진행중 상세 내용 추후 홈페이지 블로그 참고 바라다,5
확 진자 발생 상세 내용 홈페이지 확인 주말 모임 자제 마스크 착용 방역 칙 준수 부탁드리다,4
금 시 기준 코로나 확 진자 명 발생 세부 내용 홈페이지 참고 해주다 바라다,5
확 진자 명 발생 지금 접촉 줄이다 게 가장 확실하다 방역 이다 주말 거리 두기 지키다,4
코로나 번 확 진자 발생 역학 조사 감염 경로 홈페이지 블로그 참고 바라다,4
코로나 확 진자 명 발생 상세 내용 구청 홈페이지 확인 바라다,4
코로나 확 진자 발생 역학 조사 중 자세하다 사항 홈페이지 블로그 공개 예정 이다,5
코로나 확 진자 명 발생 번역학 사후 동선 공개 구청 블로그 홈페이지 참고 바라다,5
번 확 진자 역학 조사 방역 완료 세부 내용 홈페이지 블로그 참조 바라다,0
믿음 꽃 동작구 동작대로 길 방문 하다 분 중 코로나 유증 상이 분 동작구 보건소 진단 검사 받다 바라다,6
번번 확 진자 발생 참조 하다 가족 모임 통한 감염 확산 되다 가족 거리 두기 지키다,4
번 확 진자 발생 번 확 진자 역학 조사 결과 알림 자세하다 내용 확인 바라다,4
금 시 현재 코로나 확 진자 명 추가 발생 역학 조사 진행중 관련 내용 홈페이지 참고 바라다,5
금 확 진자 발생 번성 수가동 대번 사근동 번성 수가동 상세 내용,4
토 확 진자 명월 중계 상계동 발생 번 동선 역학 조사 후 홈페이지 블로그 신속하다 공개 하다,4
토 번 확 진자 상봉동 묵동 신내동 발생 역학 조사 진행 중 완료 홈페이지 공개 예정 이다,5
확 진자 완치 명 발생 상세 내용 홈페이지 블로그 확인 하다 시기 바라다,5
번확 진자 번역학 사결 타 지역 확 진자 동선 알림 건대 기숙사 레이크 홀 층 흡연실 시간대 이용 유증 상자 검사 바람,6
번 확 진자 발생 거주지 방역 완료 자세하다 사항 홈페이지 블로그 참고 바라다,7
종암동 마고 종암로 길 방문자 배달 음식 포함 늘다 증상 유무 상관없다 성북구 보건소 코로나 검사 받다 바라다,6
서초구 확 진자 발생 상세 내용 홈페이지 확인 주말 모임 자제 마스크 착용 방역 칙 준수 부탁드리다,4
토 시 기준 코로나 확 진자 명 발생 세부 내용 홈페이지 참고 바라다,5
확 진자 완치 명 발생 상세 내용 홈페이지 블로그 확인 하다 시기 바라다,5
코로나 확 진자 명 발생 상세 내용 구청 홈페이지 확인 바라다,4
강서구 확 진자 명 발생 등촌동 공항동 방화동 안내 상세 내용 블로그 참조 바라다,0
양천구 확 진자 명신 월동 신정동 목동 거주 발생 블로그 참조,0
코로나 확 진자 명 추가 발생 자세하다 내용 블로그 참고 바라다,4
번 확 진자 발생 역학 조사 진행 중이 동선 추후 홈페이지 블로그 참고 바라다,5
번 삼각산동 확 진자 접촉 확 진자 발생 동선 홈페이지 추후 공개 예정 마스크 착용 바라다,4
확 진자 완치 명 발생 상세 내용 홈페이지 블로그 확인 하다 시기 바라다,5
관내 번 확 진자 발생 알림 역학 조사 중이 추후 홈페이지 블로그 공개 예정 이다,5
확 진자 명 발생 나오다 가족 안전 위해 마스크 착용 거리 두기 방역 칙 철저하다 지키다,4
코로나 확 진자 발생 역학 조사 감염 경로 홈페이지 블로그 참고 바라다,4
코로나 확 진자 발생 역학 조사 중 자세하다 사항 홈페이지 블로그 공개 예정 이다,5
은평 번 확 진자 발생 역학 조사 진행중 상세 내용 추후 홈페이지 블로그 참고 바라다,5
확 진자 발생 상세 내용 홈페이지 확인 모임 자제 올바르다 마스크 착용 방역 칙 준수 부탁드리다,4
토 시 기준 코로나 확 진자 명 발생 세부 내용 홈페이지 참고 해주다 바라다,5
코로나 확 진자 명 발생 번 역학 조사 후 동선 공개 구청 블로그 홈페이지 참고 바라다,4
번 역학 조사 결과 자가 격리 중 확진 관내 동선 없다 상세 내용 확인 바라다,7
번번 확 진자 발생 참조 하다 사람 접촉 최소 철저하다 마스크 착용 코로나 확산 막다,4
토확 진자 발생 번 송정동 번 송정동 격리 확 진번 사근동 번 왕십리도선동 상세 내용,4
번 확 진자 역학 조사 방역 완료 세부 내용 홈페이지 블로그 참조 바라다,0
토 시 현재 코로나 확 진자 명 추가 발생 역학 조사 진행중 관련 내용 홈페이지 참고 바라다,5
확 진자 명 발생 번 도봉동 도봉구 확 진자 접촉 역학 조사 결과 이동 동선 조치 사항 홈페이지 공개 예정 이다,5
확 진자 명월 계동 명 월계 공릉 중계동 발생 번 동선 역학 조사 후 홈페이지 블로그 공개 하다,4
번 확 진자 발생 역학 조사 진행 중 완료 홈페이지 공개 예정 이다,5
확 진자 발생 상세 내용 홈페이지 확인 거리 두기 손씻기 마스크 착용 방역 칙 꼭 지키다 바라다,4
시 기준 코로나 확 진자 명 발생 세부 내용 홈페이지 참고 해주다 바라다,5
시시 창동역 번 출구 마포 포장마차 이용 하다 분 도봉구 보건소 코로나 검사 받다 바라다,6
확 진자 완치 명 발생 상세 내용 홈페이지 블로그 확인 하다 시기 바라다,5
강서구 확 진자 명 발생 염창동 화곡동 공항동 안내 상세 내용 블로그 참조 바라다,0
확 진자 명번 수유동 미아동 발생 동선 홈페이지 추후 공개 예정 마스크 착용 바라다,4
번 확 진자 발생 역학 조사 진행 중이 동선 추후 홈페이지 블로그 참고 바라다,5
양천구 확 진자 명 발생 목동 신월동 거주 안내 블로그 참조,0
확 진자 완치 명 발생 상세 내용 홈페이지 블로그 확인 하다 시기 바라다,5
번 확 진자 발생 응봉동 대다 자가 격리 중 해제 전 검사 확진 판정 상세 내용,7
코로나 확 진자 명 추가 발생 확 진자 역학 조사 결과 공개 자세하다 내용 블로그 참고 바라다,4
번 확 진자 발생 거주지 방역 완료 자세하다 사항 홈페이지 블로그 참고 바라다,7
확 진자 명 발생 마스크 착용 거리 두기 기본 방역 칙 준수 가장 확실하다 예방 백신 이다,4
번 용신동 확 진자 발생 참조 하다 올바르다 마스크 착용 철저하다 방역 칙 준수 건강 지키다 지름길 이다,4
코로나 확 진자 발생 역학 조사 중 자세하다 사항 홈페이지 블로그 공개 예정 이다,5
은평 번 확 진자 발생 역학 조사 진행중 상세 내용 추후 홈페이지 블로그 참고 바라다,5
관내 번 확 진자 발생 알림 역학 조사 진행중 추후 홈페이지 블로그 공개 예정 이다,5
번 확 진자 발생 알림 자세하다 내용 확인 바라다 시 수도권 사회 거리 두기 단계 격상,4
확 진자 발생 상세 내용 홈페이지 확인 거리 두기 손씻기 마스크 착용 방역 칙 꼭 지키다 바라다,4
시 기준 코로나 확 진자 명 발생 확 진자 명 역학 조사 결과 안내 세부 내용 홈페이지 참고 바라다,5
코로나 번 확 진자 발생 역학 조사 감염 경로 홈페이지 블로그 참고 바라다,4
번 확 진자 역학 조사 방역 완료 세부 내용 홈페이지 블로그 참조 바라다,0
코로나 확 진자 발생 번역학 사후 동선 공개 구청 블로그 홈페이지 참고 바라다,5
시 현재 코로나 확 진자 명 추가 발생 역학 조사 진행중 관련 내용 홈페이지 참고 바라다,5
번 확 진자 발생 거주지 방역 완료 자세하다 사항 홈페이지 블로그 참고 바라다,7
확 진자 명 발생 번 도봉동 도봉동 방학동 쌍문동 역학 조사 결과 홈페이지 공개 예정,4
확 진자 명상 발생 번 동선 역학 사후 홈페이지 공개 하다,5
번 확 진자 면목 본동 면목동 면목동 상봉동 발생 역학 조사 진행 중 완료 홈페이지 공개 예정 이다,5
코로나 확 진자 명 발생 상세 내용 구청 홈페이지 확인 바라다,4
확 진자 발생 상세 내용 홈페이지 확인 모임 자제 마스크 착용 방역 칙 준수 부탁드리다,4
시 기준 코로나 확 진자 명 발생 확 진자 명 역학 조사 결과 안내 세부 내용 홈페이지 참고 바라다,5
확 진자 발생 자세하다 내용 중구청 홈페이지 참고 하다 바라다,4
양천구 확 진자 명 발생 목동 거주 안내 양천구청 블로그 참조,0
확 진자 완치 명 발생 상세 내용 홈페이지 블로그 확인 하다 시기 바라다,5
코로나 확 진자 명 추가 발생 자세하다 내용 블로그 참고 바라다,4
번 확 진자 발생 역학 조사 진행 중이 동선 추후 홈페이지 블로그 참고 바라다,5
강서구 확 진자 명 발생 등촌 곡 화곡 공항 안내 상세 내용 블로그 참조 바라다,0
번 추가 확 진자 신내동 명 발생 역학 조사 진행 중 완료 홈페이지 공개 예정 이다,5
코로나 확 진자 발생 역학 조사 중 자세하다 사항 홈페이지 블로그 공개 예정 이다,5
확 진자 발생 자세하다 내용 중구청 홈페이지 참고 하다 바라다,4
확 진자 명 발생 숙명여고 명 확진 관련 대상자 명 전원 음성 증상 시 강남구 보건소 검사 바라다,6
관내 번 확 진자 발생 알림 역학 조사 진행중 추후 홈페이지 블로그 공개 예정 이다,5
은평 번 확 진자 발생 역학 조사 진행중 상세 내용 추후 홈페이지 블로그 참고 바라다,5
코로나 확 진자 명 발생 번 역학 사후 동선 공개 구청 블로그 홈페이지 참고 바라다,5
일화 시 사회 거리 두기 단계 격상 되다 코로나 전국 확산 되다 엄중하다 시기 철저하다 방역 칙 준수 당부 드리다,4
번번 확 진자 발생 참조 하다 모임 최대한 자제 필수 활동 외 집안 머물다 줄다,4
확 진자 명 발생 번 행당동 번 용답동 번 왕십리동 번 수가동 상세 내용,4
중곡 초등학교 면목동 관련 학생 교직원 명 코로나 검사 검체 채취 완료 검사 결과 화 공개 예정 이다,4
시 기준 코로나 확 진자 명 발생 확 진자 명 역학 조사 결과 안내 세부 내용 홈페이지 참고 바라다,5
시 현재 코로나 확 진자 명 추가 발생 역학 조사 진행중 관련 내용 홈페이지 참고 바라다,5
확 진자 발생 상세 내용 홈페이지 확인 불필요하다 모임 다중 이용 시설 방문 자제 부탁드리다,1
번 확 진자 역학 조사 방역 완료 세부 내용 홈페이지 블로그 참조 바라다,0
일화 시 사회 거리 두기 단계 격상 되다 따르다 불필요하다 모임 취소 강화 되다 방역 칙 철저하다 준수 하다 시기 바라다,1
코로나 번 명 확 진자 발생 역학 조사 감염 경로 홈페이지 블로그 참고 바라다,4
구청 직원 명 확 진자 발생 화 노원구 청사 전체 폐쇄하오 주민 깊다 양해 바라다,1
확 진자 발생 자가 격리 병상 이송 자택 방역 예정 금천구 카카오 톡 채널 확인,7
화 확 진자 명 발생 번 도봉동 도봉동 역학 조사 결과 이동 동선 조치 사항 홈페이지 공개 예정,5
화 확 진자 명상 계동 명 상계동 명 공릉동 발생 번 동선 조치 사항 홈페이지 블로그 공개 하다,5
화 번 확 진자 발생 역학 조사 진행 중 완료 홈페이지 공개 예정 이다,5
화 시 기준 코로나 확 진자 명 발생 확 진자 명 역학 조사 결과 안내 세부 내용 홈페이지 참고 바라다,5
확 진자 완치 명 발생 상세 내용 홈페이지 블로그 확인 하다 시기 바라다,5
코로나 확 진자 명 발생 상세 내용 구청 홈페이지 확인 바라다,4
