연,월,일,시,분,수신지역,송출내용,target
2021,1,15,16,1,성동구,[성동구청] 509~514번 확진자 발생 / 금일 21시부로 한파주의보가 발효되었으니 동파 예방에 유의해 주시기 바랍니다. c19.sd.go.kr,전염병
2021,1,15,16,20,마포구,[마포구청] 확진자 3명 발생. 역학조사 진행 중이며 상세 내용은 추후 홈페이지 및 블로그 참고바랍니다. blog.naver.com/prmapo77,전염병
2021,1,15,16,26,금천구,"[금천구청]372번째 확진자 발생, 주말 모임 및 행사 자제, 비대면 종교 활동, 마스크 착용 및 환기 철저, 카카오톡채널 pf.kakao.com/_hUpLxb",전염병
2021,1,15,16,42,중랑구,"[중랑구청] 추가 확진자 3명(918~920번, 면목본동)발생. 역학조사 진행 중. 완료 즉시 홈페이지 공개예정입니다.",전염병
2021,1,15,17,1,송파구,"[송파구청]1.15(금) 17시 현재 코로나19 확진자 12명 추가발생, 역학조사 진행중. 관련내용은 홈페이지(www.songpa.go.kr)를 참고바랍니다.",전염병
2021,1,15,17,12,도봉구,[도봉구청] 1.15(금) 확진자 2명 추가 발생(674~675번). 역학조사결과 이동동선 및 조치사항 홈페이지(m.dobong.go.kr) 공개예정입니다.,전염병
2021,1,15,17,43,은평구,[은평구청]은평 901~909번 확진자 발생. 역학조사 진행중. 상세 내용은 추후 홈페이지 및 블로그 참고바랍니다 blog.naver.com/eunpyeonggu,전염병
2021,1,15,17,47,서초구,"[서초구청] 922~925번(4명) 확진자 발생. 상세내용 홈페이지(seocho.go.kr) 확인. 주말 모임·외출 자제, 마스크 착용 등 방역수칙 준수바랍니다.",전염병
2021,1,15,17,48,관악구,"[관악구청] 확진자 4명 발생, 세부 내용은 블로그 확인바랍니다. 5인 이상 사적모임 자제, 방역수칙 준수바랍니다. blog.naver.com/gwanak_gu",전염병
2021,1,15,17,59,노원구,"[노원구청] 오늘(1.15.) 오후 확진자 2명 발생(939~940번). 동선 역학조사후 구 홈페이지, blog.naver.com/goodnowon 공개하겠습니다",전염병
2021,1,15,18,0,동대문구,"[동대문구청]750~757번 확진자발생, ddm.go.kr 참조하시고, 모두가 힘들고 어려운 때입니다. 조금만 더 힘을 내시고 주말은 집에서 안전하게 보내주세요.",전염병
2021,1,15,18,0,영등포구,[영등포구청] 코로나 확진자 2명 발생. 상세내용은 구청홈페이지 확인바랍니다. ☞ corona.ydp.go.kr,전염병
2021,1,15,18,2,구로구,"[구로구청]코로나19 확진자 3명 발생(727~729번), 역학조사후 동선공개, 구청 블로그(홈페이지) 참고바랍니다 blog.naver.com/digital9ro",전염병
2021,1,15,18,6,서대문구,"[서대문구청]코로나19. 610~611번째 확진자 발생. 역학조사중. 자세한 사항 구홈페이지, 블로그 공개 예정입니다. blog.naver.com/sdmstory",전염병
2021,1,15,18,8,양천구,[양천구청] 확진자 4명 발생안내(완치자 578명). 양천구청 블로그 참조 바랍니다. blog.naver.com/yangcheon2016/222208467811,전염병
2021,1,15,18,9,송파구,"[송파구청] 금일 21시 한파주의보 발효 예정. 건강 유의하시고, 동파 등에 대비하시기 바랍니다.",한파
2021,1,15,18,10,강남구,"[강남구청] 1055~1059번 확진자 발생(gangnam.go.kr). 방역엔 지름길이 없습니다. 주말에도 거리두기, 마스크 쓰기 등 방역수칙 지켜주세요",전염병
2021,1,15,18,14,종로구,[종로구청]관내 495~498번 확진자 발생 및 역학조사 진행중. 타지역 630~645번 이동동선 공개 완료. blog.naver.com/jongno0401,전염병
2021,1,15,18,17,강동구,"[강동구청]1. 15.(금) 18시 기준 확진자 7명 발생 및 역학조사 결과 안내, 세부 내용은 홈페이지(c19.gd.go.kr) 참고해 주시기 바랍니다.",전염병
2021,1,15,18,18,용산구,"[용산구청]코로나 479~484번 확진자(6명)발생. 역학조사중 / 거리두기, 마스크착용 등 방역수칙 준수 바랍니다. blog.naver.com/ysnblog",전염병
2021,1,15,18,34,강서구,[강서구청] 강서구 코로나19 확진자 5명 발생 안내. 상세내용은 블로그 참조바랍니다. blog.naver.com/gangseokkachi,전염병
2021,1,15,19,6,중구,[중구청] 308번째(1명) 확진자 발생 및 타구확진자 이동경로 안내. vo.la/Je7MS 해당장소 방문자 중 코로나19 증상 있는 분은 검사 바랍니다.,전염병
2021,1,15,19,15,중랑구,[중랑구청] 914~920번 확진자 역학조사 완료. 세부내용 홈페이지 및 블로그 blog.naver.com/jung_nang_gu 참조바랍니다.,전염병
2021,1,16,9,59,노원구,"[노원구청] 오늘(1.16.) 오전 확진자 7명 발생(941~947번). 동선 역학조사후 구 홈페이지, blog.naver.com/goodnowon 공개하겠습니다",전염병
2021,1,16,10,3,동작구,"[동작구청] 1.1.(금) ~ 1.15.(금) 성대기원(성대로2길 7, 4층) 방문하신 분은 가까운 선별진료소에서 진단검사를 받으시기 바랍니다.",전염병
2021,1,16,10,12,강북구,"[강북구청]확진자4명(572~575번) 발생, 동선 홈페이지( gangbuk.go.kr/intro_gb.jsp )추후 공개예정. 가족간에도 거리두기 준수바랍니다.",전염병
2021,1,16,11,0,중랑구,"[중랑구청] 1.16.(토) 확진자 4명(921~924번, 면목본, 면목4, 상봉1)발생. 역학조사 진행 중. 완료 즉시 홈페이지 공개예정입니다.",전염병
2021,1,16,11,37,동작구,"[동작구청]945~949번째 확진자(완치자 712명)발생,상세내용 홈페이지 및 블로그 등 확인해 주시기바랍니다. blog.naver.com/dongjaksaran",전염병
2021,1,16,11,44,광진구,"[광진구청] 539~543번 확진자 발생 및 동선 알림. 자세한 내용 홈페이지 han.gl/K79LX 확인. 한파주의보 발효중, 안전관리에 유의하시기 바랍니다.",전염병
2021,1,16,12,30,송파구,"[송파구청]1.9~10일, 10~17시에 에메필(올림픽로265 잠실역지하상가) 방문자는 검사 받으시길 바라며 세부내용은 홈페이지 참고바랍니다",전염병
2021,1,16,12,44,성북구,"[성북구청] 933~943번(11명) 확진자 발생. 거주지 등 방역 완료. 자세한 사항은 홈페이지, 블로그 참고바랍니다. blog.naver.com/storysb",전염병
2021,1,16,14,29,강서구,[강서구청] 강서구 코로나19 확진자 7명 발생 안내. 상세내용은 블로그 참조바랍니다. blog.naver.com/gangseokkachi,전염병
2021,1,16,15,6,금천구,"[금천구청]373~377번째 확진자 발생, 거리두기 2.5단계, 5인이상 모임금지 1월 31일까지 2주 연장, 카카오톡채널 pf.kakao.com/_hUpLxb",전염병
2021,1,16,15,13,마포구,[마포구청] 확진자 3명 발생. 역학조사 진행 중이며 상세 내용은 추후 홈페이지 및 블로그 참고바랍니다. blog.naver.com/prmapo77,전염병
2021,1,16,15,16,양천구,[양천구청] 확진자 9명(863~871번째) 발생 안내. 양천구 블로그 참조 바랍니다. blog.naver.com/yangcheon2016/222209295300,전염병
2021,1,16,16,24,성동구,"[성동구청] 515~520번 확진자 발생(10대~40대 각1명, 50대 2명) 5인이상 사적모임 자제 부탁드립니다  c19.sd.go.kr",전염병
2021,1,16,16,29,성북구,[성북구청] 1.14.16:00~1.15.12:00 월곡2동 월곡건강랜드 방문자는 증상유무 상관없이 성북구보건소에서 코로나19 검사 받으시기 바랍니다.,전염병
2021,1,16,16,38,관악구,"[관악구청] 확진자 4명 발생, 세부 내용은 블로그 확인바랍니다. 5인 이상 사적모임 자제, 방역수칙 준수바랍니다. blog.naver.com/gwanak_gu",전염병
2021,1,16,16,47,서대문구,"[서대문구청]코로나19. 612~616번째 확진자 발생. 역학조사중. 자세한 사항 구홈페이지, 블로그 공개 예정입니다. blog.naver.com/sdmstory",전염병
2021,1,16,16,56,은평구,[은평구청]은평 910~918번 확진자 발생. 역학조사 진행중. 상세 내용은 추후 홈페이지 및 블로그 참고바랍니다 blog.naver.com/eunpyeonggu,전염병
2021,1,16,17,9,송파구,"[송파구청]1.16(토) 17시 현재 코로나19 확진자 5명 추가발생, 역학조사 진행중. 관련내용은 홈페이지(www.songpa.go.kr)를 참고바랍니다.",전염병
2021,1,16,17,21,강남구,[강남구청] 1060~1069번 확진자 발생(gangnam.go.kr). 수도권 ‘사회적 거리두기’ 2.5단계가 31일까지 연장됩니다,전염병
2021,1,16,17,21,도봉구,[도봉구청] 1.16(토) 확진자 1명 발생(676번). 역학조사결과 이동동선 및 조치사항 홈페이지(m.dobong.go.kr) 공개예정입니다.,전염병
2021,1,16,17,31,서초구,"[서초구청] 926~930번 확진자(5명) 발생. 상세내용 홈페이지(seocho.go.kr) 확인. 모임·외출 자제, 주기적 실내환기 부탁드립니다.",전염병
2021,1,16,17,49,중구,[중구청] 309~310번째(2명) 확진자 발생. 자세한 내용은 중구청 홈페이지를 참고하시기 바랍니다. vo.la/quyIy,전염병
2021,1,16,17,59,노원구,"[노원구청] 오늘(1.16.) 오후 확진자 2명 발생(948~949번). 동선 역학조사후 구 홈페이지, blog.naver.com/goodnowon 공개하겠습니다",전염병
2021,1,16,18,8,영등포구,[영등포구청] 코로나 확진자 2명 발생. 상세내용은 구청홈페이지 확인바랍니다. ☞ corona.ydp.go.kr,전염병
2021,1,16,18,22,구로구,"[구로구청]코로나19 확진자 10명발생(730~739번), 역학조사후 동선공개, 구청블로그(홈페이지) 참고바랍니다. blog.naver.com/digital9ro",전염병
2021,1,16,18,44,용산구,"[용산구청]코로나 485~486번 확진자(2명)발생. 역학조사중 / 거리두기, 마스크착용 등 방역수칙 준수 바랍니다. blog.naver.com/ysnblog",전염병
2021,1,16,19,5,동대문구,"[동대문구청]758~770 확진자발생 ddm.go.kr 참조하시고 청량리역광장 임시선별검사소를 1.18~2.14까지 연장운영합니다(평일9~17시,주말12~16시)",전염병
2021,1,16,20,6,성동구,"[성동구청]1월 9,12,13,15일 금호1가동 쓰리팝PC방(난계로32), 방문자는 가까운 보건소에서 코로나19 검사를 받으시기 바랍니다(02-2286-7172)",전염병
2021,1,16,20,45,중랑구,"[중랑구청] 925번 추가확진자 발생. 921~925번 확진자 역학조사 완료. 세부내용 홈페이지, blog.naver.com/jung_nang_gu 참조바랍니다.",전염병
2021,1,17,9,57,도봉구,[도봉구청] 1.17(일) 확진자 2명 발생(677~678번). 역학조사결과 이동동선 및 조치사항 홈페이지(m.dobong.go.kr) 공개예정입니다.,전염병
2021,1,17,9,59,노원구,"[노원구청] 오늘(1.17.) 오전 확진자 5명 발생(950~954번). 동선 역학조사후 구 홈페이지, blog.naver.com/goodnowon 공개하겠습니다",전염병
2021,1,17,10,18,강북구,"[강북구청]확진자4명(576~579번) 발생, 동선 홈페이지( gangbuk.go.kr/intro_gb.jsp )추후 공개예정. 가족간에도 거리두기 준수바랍니다.",전염병
2021,1,17,10,57,동작구,"[동작구청]950~953번째 확진자(완치자 712명)발생,상세내용 홈페이지 및 블로그 등 확인해 주시기바랍니다. blog.naver.com/dongjaksaran",전염병
2021,1,17,11,8,강동구,"[강동구청]1. 17.(일) 10시 기준 확진자 1명 발생 및 역학조사 결과 안내, 세부 내용은 홈페이지(c19.gd.go.kr) 참고해 주시기 바랍니다.",전염병
2021,1,17,11,21,중랑구,"[중랑구청] 1.17.(일) 확진자 2명 발생(926~927번, 면목본동, 망우본동) 발생. 역학조사 진행 중. 완료 즉시 홈페이지 공개 예정입니다.",전염병
2021,1,17,12,52,광진구,[광진구청] 544~548번 확진자 발생 및 동선 알림. 자세한 내용 홈페이지 han.gl/K79LX 확인 바랍니다.,전염병
2021,1,17,12,57,성북구,"[성북구청] 944~950번(7명) 확진자 발생. 거주지 등 방역 완료. 자세한 사항은 홈페이지, 블로그 참고바랍니다. blog.naver.com/storysb",전염병
2021,1,17,13,14,강북구,"[강북구청]확진자3명(580~582번) 발생, 동선 홈페이지( gangbuk.go.kr/intro_gb.jsp )추후 공개예정. 가족간에도 거리두기 준수바랍니다.",전염병
2021,1,17,13,46,금천구,"[금천구청]378~381번째 확진자 발생, 거리두기 2.5단계, 5인이상 모임금지 1월 31일까지 2주 연장, 카카오톡채널 pf.kakao.com/_hUpLxb",전염병
2021,1,17,14,59,강남구,[강남구청] 1070~1074번 확진자 발생(gangnam.go.kr). 강남구 임시선별검사소 4곳은 2월14일까지 연장 운영합니다,전염병
2021,1,17,16,6,관악구,"[관악구청] 확진자 4명 발생, 세부 내용은 블로그 확인바랍니다. 5인 이상 사적모임 자제, 방역수칙 준수바랍니다. blog.naver.com/gwanak_gu",전염병
2021,1,17,16,15,성동구,[성동구청] 521~532번 확진자 발생 / 오늘밤 폭설 예보중이니 안전사고에 유의하시고 내일 출근시 대중교통 이용바랍니다. c19.sd.go.kr,전염병
2021,1,17,16,16,마포구,[마포구청] 확진자 5명 발생. 역학조사 진행 중이며 상세 내용은 추후 홈페이지 및 블로그 참고바랍니다. blog.naver.com/prmapo77,전염병
2021,1,17,16,30,송파구,"[송파구청]1.17(일) 16시30분 현재 코로나19 확진자 6명 추가발생, 역학조사 진행중. 관련내용은 홈페이지(www.songpa.go.kr)를 참고바랍니다.",전염병
2021,1,17,16,38,중구,[중구청] 1.14. 19:00 ~ 1.15. 10:00 서울 중구 황학동 소재 황금스파 이용자는 가까운 선별진료소에서 코로나19 검사를 받으시기 바랍니다.,전염병
2021,1,17,16,47,종로구,"[종로구청]관내 499~505번 확진자 발생. 역학조사 진행중. 거리두기, 마스크 착용 등 방역수칙 준수바랍니다.  blog.naver.com/jongno0401",전염병
2021,1,17,16,48,양천구,[양천구청] 확진자 8명(872~879번째) 발생안내. 양천구청 블로그 참조 바랍니다. blog.naver.com/yangcheon2016/222210281163,전염병
2021,1,17,16,51,서대문구,"[서대문구청]코로나19. 617~623번째 확진자 발생. 역학조사 중. 자세한 사항 구홈페이지, 블로그 공개 예정입니다 blog.naver.com/sdmstory",전염병
2021,1,17,16,59,강서구,[강서구청] 강서구 코로나19 확진자 5명 발생 안내. 상세내용은 블로그 참조바랍니다. blog.naver.com/gangseokkachi,전염병
2021,1,17,17,23,도봉구,[도봉구청] 1.17(일) 확진자 1명 추가 발생(679번). 역학조사결과 이동동선 및 조치사항 홈페이지(m.dobong.go.kr) 공개예정입니다.,전염병
2021,1,17,17,25,은평구,[은평구청]은평 919~924번 확진자 발생. 역학조사 진행중. 상세 내용은 추후 홈페이지 및 블로그 참고바랍니다 blog.naver.com/eunpyeonggu,전염병
2021,1,17,17,41,서초구,"[서초구청]931~937번 확진자(7명) 발생. 상세내용 홈페이지(seocho.go.kr)확인. 사적모임 자제, 마스크 착용 등 방역수칙 꼭 지켜주시기 바랍니다.",전염병
2021,1,17,17,47,동대문구,"[동대문구청]771~781확진자발생, 5인이상 사적모임 금지 및 거리두기 2.5단계가 1월31일까지 연장됩니다. 자세한사항은 ddm.go.kr 참조하시기 바랍니다",전염병
2021,1,17,17,54,동작구,"[동작구청] 954번째 확진자(완치자 712명)발생,상세내용 홈페이지 및 블로그 등 확인해 주시기바랍니다. blog.naver.com/dongjaksaran",전염병
2021,1,17,17,57,중구,[중구청] 311~312번째(2명) 확진자 발생. 자세한 내용은 중구청 홈페이지를 참고하시기 바랍니다. vo.la/quyIy,전염병
2021,1,17,18,6,영등포구,[영등포구청] 코로나 확진자 5명 발생. 상세내용은 구청홈페이지 확인바랍니다. ☞ corona.ydp.go.kr,전염병
